5.7890 	WARNING 	Monitor specification not found. Creating a temporary one...
68.8801 	EXP 	fixation_cross: autoDraw = False
68.8801 	EXP 	Stroop_Text: color = 'orange (named)'
68.8801 	EXP 	Stroop_Text: text = 'Yellow'
68.8801 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
68.8801 	EXP 	prac_cont: text = 'Press SPACE to continue.'
68.8801 	EXP 	Stroop_Text: autoDraw = True
69.2518 	DATA 	Keypress: space
69.2752 	EXP 	New trial (rep=0, index=19): OrderedDict([('index', 19), ('StroopText', 'Red'), ('StroopColor', 'purple'), ('StroopCondition', 'CW'), ('correct', 'purple'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
69.2966 	EXP 	Stroop_Text: autoDraw = False
69.2966 	EXP 	practice_cue_txt: autoDraw = False
69.2966 	EXP 	prac_cont: autoDraw = False
70.2965 	EXP 	fixation_cross: autoDraw = True
70.7963 	EXP 	fixation_cross: autoDraw = False
70.7963 	EXP 	fixation_cross: autoDraw = False
70.7963 	EXP 	Stroop_Text: color = 'purple (named)'
70.7963 	EXP 	Stroop_Text: text = 'Red'
70.7963 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
70.7963 	EXP 	prac_cont: text = 'Press SPACE to continue.'
70.7963 	EXP 	Stroop_Text: autoDraw = True
71.2666 	EXP 	New trial (rep=0, index=20): OrderedDict([('index', 20), ('StroopText', 'Green'), ('StroopColor', 'yellow'), ('StroopCondition', 'CW'), ('correct', 'yellow'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
71.2685 	DATA 	Keypress: space
71.2797 	EXP 	Stroop_Text: autoDraw = False
71.2797 	EXP 	practice_cue_txt: autoDraw = False
71.2797 	EXP 	prac_cont: autoDraw = False
72.2964 	EXP 	fixation_cross: autoDraw = True
72.7964 	EXP 	fixation_cross: autoDraw = False
72.7964 	EXP 	fixation_cross: autoDraw = False
72.7964 	EXP 	Stroop_Text: color = 'yellow (named)'
72.7964 	EXP 	Stroop_Text: text = 'Green'
72.7964 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
72.7964 	EXP 	prac_cont: text = 'Press SPACE to continue.'
72.7964 	EXP 	Stroop_Text: autoDraw = True
73.1826 	EXP 	New trial (rep=0, index=21): OrderedDict([('index', 21), ('StroopText', 'Blue'), ('StroopColor', 'purple'), ('StroopCondition', 'CW'), ('correct', 'purple'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
73.1846 	DATA 	Keypress: space
73.1968 	EXP 	Stroop_Text: autoDraw = False
73.1968 	EXP 	practice_cue_txt: autoDraw = False
73.1968 	EXP 	prac_cont: autoDraw = False
74.2130 	EXP 	fixation_cross: autoDraw = True
74.7132 	EXP 	fixation_cross: autoDraw = False
74.7132 	EXP 	fixation_cross: autoDraw = False
74.7132 	EXP 	Stroop_Text: color = 'purple (named)'
74.7132 	EXP 	Stroop_Text: text = 'Blue'
74.7132 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
74.7132 	EXP 	prac_cont: text = 'Press SPACE to continue.'
74.7132 	EXP 	Stroop_Text: autoDraw = True
75.0164 	EXP 	New trial (rep=0, index=22): OrderedDict([('index', 22), ('StroopText', 'Yellow'), ('StroopColor', 'white'), ('StroopCondition', 'Word'), ('correct', 'yellow'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
75.0189 	DATA 	Keypress: space
75.0300 	EXP 	Stroop_Text: autoDraw = False
75.0300 	EXP 	practice_cue_txt: autoDraw = False
75.0300 	EXP 	prac_cont: autoDraw = False
76.0464 	EXP 	fixation_cross: autoDraw = True
76.5465 	EXP 	fixation_cross: autoDraw = False
76.5465 	EXP 	fixation_cross: autoDraw = False
76.5465 	EXP 	Stroop_Text: color = 'white (named)'
76.5465 	EXP 	Stroop_Text: text = 'Yellow'
76.5465 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
76.5465 	EXP 	prac_cont: text = 'Press SPACE to continue.'
76.5465 	EXP 	Stroop_Text: autoDraw = True
77.5463 	EXP 	practice_cue_txt: autoDraw = True
77.5463 	EXP 	prac_cont: autoDraw = True
77.9874 	DATA 	Keypress: space
78.0140 	EXP 	New trial (rep=0, index=23): OrderedDict([('index', 23), ('StroopText', 'Purple'), ('StroopColor', 'white'), ('StroopCondition', 'Word'), ('correct', 'purple'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
78.0297 	EXP 	Stroop_Text: autoDraw = False
78.0297 	EXP 	practice_cue_txt: autoDraw = False
78.0297 	EXP 	prac_cont: autoDraw = False
79.0463 	EXP 	fixation_cross: autoDraw = True
79.5464 	EXP 	fixation_cross: autoDraw = False
79.5464 	EXP 	fixation_cross: autoDraw = False
79.5464 	EXP 	Stroop_Text: color = 'white (named)'
79.5464 	EXP 	Stroop_Text: text = 'Purple'
79.5464 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
79.5464 	EXP 	prac_cont: text = 'Press SPACE to continue.'
79.5464 	EXP 	Stroop_Text: autoDraw = True
79.7988 	EXP 	New trial (rep=0, index=24): OrderedDict([('index', 24), ('StroopText', '***'), ('StroopColor', 'red'), ('StroopCondition', 'Color'), ('correct', 'red'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
79.8010 	DATA 	Keypress: space
79.8128 	EXP 	Stroop_Text: autoDraw = False
79.8128 	EXP 	practice_cue_txt: autoDraw = False
79.8128 	EXP 	prac_cont: autoDraw = False
80.4820 	DATA 	Keypress: space
80.8296 	EXP 	fixation_cross: autoDraw = True
80.9822 	DATA 	Keypress: space
81.2324 	DATA 	Keypress: space
81.3296 	EXP 	fixation_cross: autoDraw = False
81.3296 	EXP 	fixation_cross: autoDraw = False
81.3296 	EXP 	Stroop_Text: color = 'red (named)'
81.3296 	EXP 	Stroop_Text: text = '***'
81.3296 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
81.3296 	EXP 	prac_cont: text = 'Press SPACE to continue.'
81.3296 	EXP 	Stroop_Text: autoDraw = True
81.4181 	DATA 	Keypress: space
81.4472 	EXP 	New trial (rep=0, index=25): OrderedDict([('index', 25), ('StroopText', 'Green'), ('StroopColor', 'white'), ('StroopCondition', 'Word'), ('correct', 'green'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
81.4629 	EXP 	Stroop_Text: autoDraw = False
81.4629 	EXP 	practice_cue_txt: autoDraw = False
81.4629 	EXP 	prac_cont: autoDraw = False
81.8654 	DATA 	Keypress: space
82.0644 	DATA 	Keypress: space
82.2486 	DATA 	Keypress: space
82.4318 	DATA 	Keypress: space
82.4794 	EXP 	fixation_cross: autoDraw = True
82.6656 	DATA 	Keypress: space
82.8156 	DATA 	Keypress: space
82.9796 	EXP 	fixation_cross: autoDraw = False
82.9796 	EXP 	fixation_cross: autoDraw = False
82.9796 	EXP 	Stroop_Text: color = 'white (named)'
82.9796 	EXP 	Stroop_Text: text = 'Green'
82.9796 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
82.9796 	EXP 	prac_cont: text = 'Press SPACE to continue.'
82.9796 	EXP 	Stroop_Text: autoDraw = True
83.0062 	EXP 	New trial (rep=0, index=26): OrderedDict([('index', 26), ('StroopText', '******'), ('StroopColor', 'purple'), ('StroopCondition', 'Color'), ('correct', 'purple'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
83.0084 	DATA 	Keypress: space
83.0128 	EXP 	Stroop_Text: autoDraw = False
83.0128 	EXP 	practice_cue_txt: autoDraw = False
83.0128 	EXP 	prac_cont: autoDraw = False
83.1983 	DATA 	Keypress: space
83.4653 	DATA 	Keypress: space
83.6986 	DATA 	Keypress: space
83.8818 	DATA 	Keypress: space
84.0296 	EXP 	fixation_cross: autoDraw = True
84.0655 	DATA 	Keypress: space
84.2323 	DATA 	Keypress: space
84.4157 	DATA 	Keypress: space
84.5295 	EXP 	fixation_cross: autoDraw = False
84.5295 	EXP 	fixation_cross: autoDraw = False
84.5295 	EXP 	Stroop_Text: color = 'purple (named)'
84.5295 	EXP 	Stroop_Text: text = '******'
84.5295 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
84.5295 	EXP 	prac_cont: text = 'Press SPACE to continue.'
84.5295 	EXP 	Stroop_Text: autoDraw = True
84.5973 	EXP 	New trial (rep=0, index=27): OrderedDict([('index', 27), ('StroopText', 'Orange'), ('StroopColor', 'white'), ('StroopCondition', 'Word'), ('correct', 'orange'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
84.6009 	DATA 	Keypress: space
84.6126 	EXP 	Stroop_Text: autoDraw = False
84.6126 	EXP 	practice_cue_txt: autoDraw = False
84.6126 	EXP 	prac_cont: autoDraw = False
84.7488 	DATA 	Keypress: space
84.9648 	DATA 	Keypress: space
85.1318 	DATA 	Keypress: space
85.2981 	DATA 	Keypress: space
85.4982 	DATA 	Keypress: space
85.6295 	EXP 	fixation_cross: autoDraw = True
85.8826 	DATA 	Keypress: space
86.0670 	DATA 	Keypress: space
86.1465 	EXP 	fixation_cross: autoDraw = False
86.1465 	EXP 	fixation_cross: autoDraw = False
86.1465 	EXP 	Stroop_Text: color = 'white (named)'
86.1465 	EXP 	Stroop_Text: text = 'Orange'
86.1465 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
86.1465 	EXP 	prac_cont: text = 'Press SPACE to continue.'
86.1465 	EXP 	Stroop_Text: autoDraw = True
86.2190 	DATA 	Keypress: space
86.2487 	EXP 	New trial (rep=0, index=28): OrderedDict([('index', 28), ('StroopText', 'Green'), ('StroopColor', 'blue'), ('StroopCondition', 'CW'), ('correct', 'blue'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
86.2630 	EXP 	Stroop_Text: autoDraw = False
86.2630 	EXP 	practice_cue_txt: autoDraw = False
86.2630 	EXP 	prac_cont: autoDraw = False
86.6647 	DATA 	Keypress: space
87.2795 	EXP 	fixation_cross: autoDraw = True
87.5155 	DATA 	Keypress: space
87.7321 	DATA 	Keypress: space
87.7795 	EXP 	fixation_cross: autoDraw = False
87.7795 	EXP 	fixation_cross: autoDraw = False
87.7795 	EXP 	Stroop_Text: color = 'blue (named)'
87.7795 	EXP 	Stroop_Text: text = 'Green'
87.7795 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
87.7795 	EXP 	prac_cont: text = 'Press SPACE to continue.'
87.7795 	EXP 	Stroop_Text: autoDraw = True
87.9320 	EXP 	New trial (rep=0, index=29): OrderedDict([('index', 29), ('StroopText', '***'), ('StroopColor', 'red'), ('StroopCondition', 'Color'), ('correct', 'red'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
87.9341 	DATA 	Keypress: space
87.9462 	EXP 	Stroop_Text: autoDraw = False
87.9462 	EXP 	practice_cue_txt: autoDraw = False
87.9462 	EXP 	prac_cont: autoDraw = False
88.0816 	DATA 	Keypress: space
88.6648 	DATA 	Keypress: space
88.9626 	EXP 	fixation_cross: autoDraw = True
89.0317 	DATA 	Keypress: space
89.2154 	DATA 	Keypress: space
89.3986 	DATA 	Keypress: space
89.4629 	EXP 	fixation_cross: autoDraw = False
89.4629 	EXP 	fixation_cross: autoDraw = False
89.4629 	EXP 	Stroop_Text: color = 'red (named)'
89.4629 	EXP 	Stroop_Text: text = '***'
89.4629 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
89.4629 	EXP 	prac_cont: text = 'Press SPACE to continue.'
89.4629 	EXP 	Stroop_Text: autoDraw = True
89.6334 	EXP 	New trial (rep=0, index=30): OrderedDict([('index', 30), ('StroopText', 'Orange'), ('StroopColor', 'white'), ('StroopCondition', 'Word'), ('correct', 'orange'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
89.6353 	DATA 	Keypress: space
89.6461 	EXP 	Stroop_Text: autoDraw = False
89.6461 	EXP 	practice_cue_txt: autoDraw = False
89.6461 	EXP 	prac_cont: autoDraw = False
90.6627 	EXP 	fixation_cross: autoDraw = True
90.8816 	DATA 	Keypress: space
91.0818 	DATA 	Keypress: space
91.1626 	EXP 	fixation_cross: autoDraw = False
91.1626 	EXP 	fixation_cross: autoDraw = False
91.1626 	EXP 	Stroop_Text: color = 'white (named)'
91.1626 	EXP 	Stroop_Text: text = 'Orange'
91.1626 	EXP 	practice_cue_txt: text = '(Say "Yellow")'
91.1626 	EXP 	prac_cont: text = 'Press SPACE to continue.'
91.1626 	EXP 	Stroop_Text: autoDraw = True
91.2825 	EXP 	New trial (rep=0, index=31): OrderedDict([('index', 31), ('StroopText', 'Red'), ('StroopColor', 'white'), ('StroopCondition', 'Word'), ('correct', 'red'), ('is_practice', 'no'), ('practice_cue', None), ('practice_cont', None)])
91.2843 	DATA 	Keypress: space
91.2960 	EXP 	Stroop_Text: autoDraw = False
91.2960 	EXP 	practice_cue_txt: autoDraw = False
91.2960 	EXP 	prac_cont: autoDraw = False
91.7153 	DATA 	Keypress: escape
91.9370 	EXP 	window1: mouseVisible = True
